date,reservoir_name_as_reported,min_drawdown_level_m,full_reservoir_level_m,full_reservoir_storage_mcm,full_reservoir_storage_reported_mu,level_m,effective_storage_mcm,storage_percent,generation_capability_gross_mu,generation_capability_station_mu,classification,source_sha256
2024-07-19,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.75,,0,0,,official_observed_reference,1689ed72e4302f1b18ee79e8a69b0d578f332c521c0e5faf2a2858b2da7d25cf
2024-07-19,LOWER PERIYAR,237.74,253,4.55,2.093,253,4.55,100,2.093,2.093,official_observed_reference,1689ed72e4302f1b18ee79e8a69b0d578f332c521c0e5faf2a2858b2da7d25cf
2024-07-19,KAKKAD,181.36,192.63,1.16,0.358,189.4,,0,0,,official_observed_reference,1689ed72e4302f1b18ee79e8a69b0d578f332c521c0e5faf2a2858b2da7d25cf
2024-07-20,IDUKKI,694.944,732.43,1460,2190,717.834,732.776,50,1099.164,1077.181,official_observed_reference,09edaa4604cb95bf711c70eada8c924f78bedf8737878a71cd95bc4594689e51
2024-07-20,PAMBA,963.168,986.332,31.001,59.46,970.25,6.35,44,400.728,337.526,official_observed_reference,09edaa4604cb95bf711c70eada8c924f78bedf8737878a71cd95bc4594689e51
2024-07-20,KAKKI,908.304,981.456,446.542,856.467,962.354,202.58,0,0,,official_observed_reference,09edaa4604cb95bf711c70eada8c924f78bedf8737878a71cd95bc4594689e51
2024-07-20,SHOLAYAR,779.374,811.68,149.23,152.065,800.1,65.337,44,66.579,43.58,official_observed_reference,09edaa4604cb95bf711c70eada8c924f78bedf8737878a71cd95bc4594689e51
2024-07-20,IDAMALAYAR,115,169,1017.8,254.45,150.12,518.12,51,129.53,129.53,official_observed_reference,09edaa4604cb95bf711c70eada8c924f78bedf8737878a71cd95bc4594689e51
2024-07-20,KUNDALA,1735.836,1758.696,7.787,22.738,1750,3.03,39,152.366,65.903,official_observed_reference,09edaa4604cb95bf711c70eada8c924f78bedf8737878a71cd95bc4594689e51
2024-07-20,MADUPPATTY,1554.48,1599.59,55.217,161.234,1597.5,49.15,89,0,,official_observed_reference,09edaa4604cb95bf711c70eada8c924f78bedf8737878a71cd95bc4594689e51
2024-07-20,KUTTIADI,737.616,758.037,33.99,42.827,757.519,32.386,95,210.339,203.662,official_observed_reference,09edaa4604cb95bf711c70eada8c924f78bedf8737878a71cd95bc4594689e51
2024-07-20,THARIODE,750.5,775.6,201,253.26,770,134.55,67,0,,official_observed_reference,09edaa4604cb95bf711c70eada8c924f78bedf8737878a71cd95bc4594689e51
2024-07-20,ANAYIRANKAL,1188,1207.008,48.968,65.616,1195.8,9.53,19,60.166,21.179,official_observed_reference,09edaa4604cb95bf711c70eada8c924f78bedf8737878a71cd95bc4594689e51
2024-07-20,PONMUDI,678.8,707.745,47.4,63.516,703.4,35.37,75,0,,official_observed_reference,09edaa4604cb95bf711c70eada8c924f78bedf8737878a71cd95bc4594689e51
2024-07-20,NERIAMANGALAM,445,456.59,5.557,4.835,456.3,5.34,96,4.646,2.188,official_observed_reference,09edaa4604cb95bf711c70eada8c924f78bedf8737878a71cd95bc4594689e51
2024-07-20,PORINGAL,405.689,423.976,30.356,10.625,422.7,26.5,87,9.275,9.275,official_observed_reference,09edaa4604cb95bf711c70eada8c924f78bedf8737878a71cd95bc4594689e51
2024-07-20,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.6,,0,0,,official_observed_reference,09edaa4604cb95bf711c70eada8c924f78bedf8737878a71cd95bc4594689e51
2024-07-20,LOWER PERIYAR,237.74,253,4.55,2.093,253,4.55,100,0,2.093,official_observed_reference,09edaa4604cb95bf711c70eada8c924f78bedf8737878a71cd95bc4594689e51
2024-07-20,KAKKAD,181.36,192.63,1.16,0.358,189.5,,0,0,,official_observed_reference,09edaa4604cb95bf711c70eada8c924f78bedf8737878a71cd95bc4594689e51
2024-07-21,IDUKKI,694.944,732.43,1460,2190,718.011,739.904,51,1109.856,1087.659,official_observed_reference,c488bab5cd29dc4aefe1da22492aa9cada4e2ea511e0010c1e4e1123780151fa
2024-07-21,PAMBA,963.168,986.332,31.001,59.46,968.8,4.95,44,404.351,340.578,official_observed_reference,c488bab5cd29dc4aefe1da22492aa9cada4e2ea511e0010c1e4e1123780151fa
2024-07-21,KAKKI,908.304,981.456,446.542,856.467,962.741,205.869,0,0,,official_observed_reference,c488bab5cd29dc4aefe1da22492aa9cada4e2ea511e0010c1e4e1123780151fa
2024-07-21,SHOLAYAR,779.374,811.68,149.23,152.065,800.527,67.767,45,69.055,45.201,official_observed_reference,c488bab5cd29dc4aefe1da22492aa9cada4e2ea511e0010c1e4e1123780151fa
2024-07-21,IDAMALAYAR,115,169,1017.8,254.45,150.4,524.6,52,131.15,131.15,official_observed_reference,c488bab5cd29dc4aefe1da22492aa9cada4e2ea511e0010c1e4e1123780151fa
2024-07-21,KUNDALA,1735.836,1758.696,7.787,22.738,1750.4,3.19,41,154.658,66.895,official_observed_reference,c488bab5cd29dc4aefe1da22492aa9cada4e2ea511e0010c1e4e1123780151fa
2024-07-21,MADUPPATTY,1554.48,1599.59,55.217,161.234,1597.75,49.775,90,0,,official_observed_reference,c488bab5cd29dc4aefe1da22492aa9cada4e2ea511e0010c1e4e1123780151fa
2024-07-21,KUTTIADI,737.616,758.037,33.99,42.827,757.154,31.771,93,214.352,207.548,official_observed_reference,c488bab5cd29dc4aefe1da22492aa9cada4e2ea511e0010c1e4e1123780151fa
2024-07-21,THARIODE,750.5,775.6,201,253.26,770.3,138.35,69,0,,official_observed_reference,c488bab5cd29dc4aefe1da22492aa9cada4e2ea511e0010c1e4e1123780151fa
2024-07-21,ANAYIRANKAL,1188,1207.008,48.968,65.616,1195.96,9.93,20,61.64,21.698,official_observed_reference,c488bab5cd29dc4aefe1da22492aa9cada4e2ea511e0010c1e4e1123780151fa
2024-07-21,PONMUDI,678.8,707.745,47.4,63.516,703.7,36.07,76,0,,official_observed_reference,c488bab5cd29dc4aefe1da22492aa9cada4e2ea511e0010c1e4e1123780151fa
2024-07-21,NERIAMANGALAM,445,456.59,5.557,4.835,456.35,5.375,97,4.676,2.203,official_observed_reference,c488bab5cd29dc4aefe1da22492aa9cada4e2ea511e0010c1e4e1123780151fa
2024-07-21,PORINGAL,405.689,423.976,30.356,10.625,422.6,26.25,86,9.188,9.188,official_observed_reference,c488bab5cd29dc4aefe1da22492aa9cada4e2ea511e0010c1e4e1123780151fa
2024-07-21,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.55,,0,0,,official_observed_reference,c488bab5cd29dc4aefe1da22492aa9cada4e2ea511e0010c1e4e1123780151fa
2024-07-21,LOWER PERIYAR,237.74,253,4.55,2.093,253,4.55,100,2.093,2.093,official_observed_reference,c488bab5cd29dc4aefe1da22492aa9cada4e2ea511e0010c1e4e1123780151fa
2024-07-21,KAKKAD,181.36,192.63,1.16,0.358,188.5,,0,0,,official_observed_reference,c488bab5cd29dc4aefe1da22492aa9cada4e2ea511e0010c1e4e1123780151fa
2024-07-22,IDUKKI,694.944,732.43,1460,2190,718.109,743.837,51,1115.756,1093.44,official_observed_reference,079fed6402bf0c7036a1c94f97bbb0f3d95453beffa61e7f34ccf2ab2229a790
2024-07-22,PAMBA,963.168,986.332,31.001,59.46,967.5,3.65,44,406.137,342.082,official_observed_reference,079fed6402bf0c7036a1c94f97bbb0f3d95453beffa61e7f34ccf2ab2229a790
2024-07-22,KAKKI,908.304,981.456,446.542,856.467,963,208.1,0,0,,official_observed_reference,079fed6402bf0c7036a1c94f97bbb0f3d95453beffa61e7f34ccf2ab2229a790
2024-07-22,SHOLAYAR,779.374,811.68,149.23,152.065,800.953,70.109,47,71.441,46.763,official_observed_reference,079fed6402bf0c7036a1c94f97bbb0f3d95453beffa61e7f34ccf2ab2229a790
2024-07-22,IDAMALAYAR,115,169,1017.8,254.45,150.73,532.255,52,133.064,133.064,official_observed_reference,079fed6402bf0c7036a1c94f97bbb0f3d95453beffa61e7f34ccf2ab2229a790
2024-07-22,KUNDALA,1735.836,1758.696,7.787,22.738,1750.65,3.29,42,156.41,67.653,official_observed_reference,079fed6402bf0c7036a1c94f97bbb0f3d95453beffa61e7f34ccf2ab2229a790
2024-07-22,MADUPPATTY,1554.48,1599.59,55.217,161.234,1597.95,50.275,91,0,,official_observed_reference,079fed6402bf0c7036a1c94f97bbb0f3d95453beffa61e7f34ccf2ab2229a790
2024-07-22,KUTTIADI,737.616,758.037,33.99,42.827,756.728,30.706,90,215.783,208.932,official_observed_reference,079fed6402bf0c7036a1c94f97bbb0f3d95453beffa61e7f34ccf2ab2229a790
2024-07-22,THARIODE,750.5,775.6,201,253.26,770.5,140.55,70,0,,official_observed_reference,079fed6402bf0c7036a1c94f97bbb0f3d95453beffa61e7f34ccf2ab2229a790
2024-07-22,ANAYIRANKAL,1188,1207.008,48.968,65.616,1196.1,10.28,21,62.605,22.038,official_observed_reference,079fed6402bf0c7036a1c94f97bbb0f3d95453beffa61e7f34ccf2ab2229a790
2024-07-22,PONMUDI,678.8,707.745,47.4,63.516,703.85,36.44,77,0,,official_observed_reference,079fed6402bf0c7036a1c94f97bbb0f3d95453beffa61e7f34ccf2ab2229a790
2024-07-22,NERIAMANGALAM,445,456.59,5.557,4.835,456.3,5.34,96,4.646,2.188,official_observed_reference,079fed6402bf0c7036a1c94f97bbb0f3d95453beffa61e7f34ccf2ab2229a790
2024-07-22,PORINGAL,405.689,423.976,30.356,10.625,422.75,26.625,88,9.319,9.319,official_observed_reference,079fed6402bf0c7036a1c94f97bbb0f3d95453beffa61e7f34ccf2ab2229a790
2024-07-22,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.55,,0,0,,official_observed_reference,079fed6402bf0c7036a1c94f97bbb0f3d95453beffa61e7f34ccf2ab2229a790
2024-07-22,LOWER PERIYAR,237.74,253,4.55,2.093,253,4.55,100,2.093,2.093,official_observed_reference,079fed6402bf0c7036a1c94f97bbb0f3d95453beffa61e7f34ccf2ab2229a790
2024-07-22,KAKKAD,181.36,192.63,1.16,0.358,189,,0,0,,official_observed_reference,079fed6402bf0c7036a1c94f97bbb0f3d95453beffa61e7f34ccf2ab2229a790
2024-07-23,IDUKKI,694.944,732.43,1460,2190,718.206,747.769,51,1121.654,1099.22,official_observed_reference,11491ed6e285e428e62e8a21f49d2e374ebfa13ee08f5b2723e7043b44c6ddf9
2024-07-23,PAMBA,963.168,986.332,31.001,59.46,966.25,2.4,45,408.726,344.263,official_observed_reference,11491ed6e285e428e62e8a21f49d2e374ebfa13ee08f5b2723e7043b44c6ddf9
2024-07-23,KAKKI,908.304,981.456,446.542,856.467,963.1,210.7,0,0,,official_observed_reference,11491ed6e285e428e62e8a21f49d2e374ebfa13ee08f5b2723e7043b44c6ddf9
2024-07-23,SHOLAYAR,779.374,811.68,149.23,152.065,801.319,72.092,48,73.461,48.085,official_observed_reference,11491ed6e285e428e62e8a21f49d2e374ebfa13ee08f5b2723e7043b44c6ddf9
2024-07-23,IDAMALAYAR,115,169,1017.8,254.45,150.96,537.58,53,134.395,134.395,official_observed_reference,11491ed6e285e428e62e8a21f49d2e374ebfa13ee08f5b2723e7043b44c6ddf9
2024-07-23,KUNDALA,1735.836,1758.696,7.787,22.738,1751,3.43,44,158.498,68.556,official_observed_reference,11491ed6e285e428e62e8a21f49d2e374ebfa13ee08f5b2723e7043b44c6ddf9
2024-07-23,MADUPPATTY,1554.48,1599.59,55.217,161.234,1598.15,50.85,92,0,,official_observed_reference,11491ed6e285e428e62e8a21f49d2e374ebfa13ee08f5b2723e7043b44c6ddf9
2024-07-23,KUTTIADI,737.616,758.037,33.99,42.827,756.24,29.486,87,217.899,210.982,official_observed_reference,11491ed6e285e428e62e8a21f49d2e374ebfa13ee08f5b2723e7043b44c6ddf9
2024-07-23,THARIODE,750.5,775.6,201,253.26,770.75,143.45,71,0,,official_observed_reference,11491ed6e285e428e62e8a21f49d2e374ebfa13ee08f5b2723e7043b44c6ddf9
2024-07-23,ANAYIRANKAL,1188,1207.008,48.968,65.616,1196.24,10.63,22,62.913,22.146,official_observed_reference,11491ed6e285e428e62e8a21f49d2e374ebfa13ee08f5b2723e7043b44c6ddf9
2024-07-23,PONMUDI,678.8,707.745,47.4,63.516,703.8,36.32,77,0,,official_observed_reference,11491ed6e285e428e62e8a21f49d2e374ebfa13ee08f5b2723e7043b44c6ddf9
2024-07-23,NERIAMANGALAM,445,456.59,5.557,4.835,456.35,5.375,97,4.676,2.203,official_observed_reference,11491ed6e285e428e62e8a21f49d2e374ebfa13ee08f5b2723e7043b44c6ddf9
2024-07-23,PORINGAL,405.689,423.976,30.356,10.625,422.8,26.75,88,9.363,9.363,official_observed_reference,11491ed6e285e428e62e8a21f49d2e374ebfa13ee08f5b2723e7043b44c6ddf9
2024-07-23,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.5,,0,0,,official_observed_reference,11491ed6e285e428e62e8a21f49d2e374ebfa13ee08f5b2723e7043b44c6ddf9
2024-07-23,LOWER PERIYAR,237.74,253,4.55,2.093,252.8,4.45,98,2.047,2.047,official_observed_reference,11491ed6e285e428e62e8a21f49d2e374ebfa13ee08f5b2723e7043b44c6ddf9
2024-07-23,KAKKAD,181.36,192.63,1.16,0.358,188.9,,0,0,,official_observed_reference,11491ed6e285e428e62e8a21f49d2e374ebfa13ee08f5b2723e7043b44c6ddf9
2024-07-24,IDUKKI,694.944,732.43,1460,2190,718.286,750.964,51,1126.446,1103.917,official_observed_reference,7f0aea3f1aaba90a66f0dadb985a47fb3535564bc1c26a5f1276577e48d451ba
2024-07-24,PAMBA,963.168,986.332,31.001,59.46,965.65,1.9,44,404.41,340.628,official_observed_reference,7f0aea3f1aaba90a66f0dadb985a47fb3535564bc1c26a5f1276577e48d451ba
2024-07-24,KAKKI,908.304,981.456,446.542,856.467,963.103,208.95,0,0,,official_observed_reference,7f0aea3f1aaba90a66f0dadb985a47fb3535564bc1c26a5f1276577e48d451ba
2024-07-24,SHOLAYAR,779.374,811.68,149.23,152.065,801.715,74.286,50,75.698,49.549,official_observed_reference,7f0aea3f1aaba90a66f0dadb985a47fb3535564bc1c26a5f1276577e48d451ba
2024-07-24,IDAMALAYAR,115,169,1017.8,254.45,151.1,540.85,53,135.213,135.213,official_observed_reference,7f0aea3f1aaba90a66f0dadb985a47fb3535564bc1c26a5f1276577e48d451ba
2024-07-24,KUNDALA,1735.836,1758.696,7.787,22.738,1751.25,3.53,45,160.98,69.629,official_observed_reference,7f0aea3f1aaba90a66f0dadb985a47fb3535564bc1c26a5f1276577e48d451ba
2024-07-24,MADUPPATTY,1554.48,1599.59,55.217,161.234,1598.4,51.6,93,0,,official_observed_reference,7f0aea3f1aaba90a66f0dadb985a47fb3535564bc1c26a5f1276577e48d451ba
2024-07-24,KUTTIADI,737.616,758.037,33.99,42.827,755.843,28.495,84,221.187,214.165,official_observed_reference,7f0aea3f1aaba90a66f0dadb985a47fb3535564bc1c26a5f1276577e48d451ba
2024-07-24,THARIODE,750.5,775.6,201,253.26,771.05,147.05,73,0,,official_observed_reference,7f0aea3f1aaba90a66f0dadb985a47fb3535564bc1c26a5f1276577e48d451ba
2024-07-24,ANAYIRANKAL,1188,1207.008,48.968,65.616,1196.34,10.88,22,62.739,22.085,official_observed_reference,7f0aea3f1aaba90a66f0dadb985a47fb3535564bc1c26a5f1276577e48d451ba
2024-07-24,PONMUDI,678.8,707.745,47.4,63.516,703.65,35.94,76,0,,official_observed_reference,7f0aea3f1aaba90a66f0dadb985a47fb3535564bc1c26a5f1276577e48d451ba
2024-07-24,NERIAMANGALAM,445,456.59,5.557,4.835,456.35,5.375,97,4.676,2.203,official_observed_reference,7f0aea3f1aaba90a66f0dadb985a47fb3535564bc1c26a5f1276577e48d451ba
2024-07-24,PORINGAL,405.689,423.976,30.356,10.625,423.1,27.5,91,9.625,9.625,official_observed_reference,7f0aea3f1aaba90a66f0dadb985a47fb3535564bc1c26a5f1276577e48d451ba
2024-07-24,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.4,,0,0,,official_observed_reference,7f0aea3f1aaba90a66f0dadb985a47fb3535564bc1c26a5f1276577e48d451ba
2024-07-24,LOWER PERIYAR,237.74,253,4.55,2.093,253,4.55,100,2.093,2.093,official_observed_reference,7f0aea3f1aaba90a66f0dadb985a47fb3535564bc1c26a5f1276577e48d451ba
2024-07-24,KAKKAD,181.36,192.63,1.16,0.358,189.25,,0,0,,official_observed_reference,7f0aea3f1aaba90a66f0dadb985a47fb3535564bc1c26a5f1276577e48d451ba
2024-07-25,IDUKKI,694.944,732.43,1460,2190,718.389,755.161,52,1132.742,1110.087,official_observed_reference,89b92084667681c53d51874d8c1a8e8c7a6cb304fbb3ba033848d76781cdc08f
2024-07-25,PAMBA,963.168,986.332,31.001,59.46,965.65,1.9,44,405.837,341.83,official_observed_reference,89b92084667681c53d51874d8c1a8e8c7a6cb304fbb3ba033848d76781cdc08f
2024-07-25,KAKKI,908.304,981.456,446.542,856.467,963.18,209.694,0,0,,official_observed_reference,89b92084667681c53d51874d8c1a8e8c7a6cb304fbb3ba033848d76781cdc08f
2024-07-25,SHOLAYAR,779.374,811.68,149.23,152.065,802.173,77.203,52,78.67,51.495,official_observed_reference,89b92084667681c53d51874d8c1a8e8c7a6cb304fbb3ba033848d76781cdc08f
2024-07-25,IDAMALAYAR,115,169,1017.8,254.45,151.7,554.7,54,138.675,138.675,official_observed_reference,89b92084667681c53d51874d8c1a8e8c7a6cb304fbb3ba033848d76781cdc08f
2024-07-25,KUNDALA,1735.836,1758.696,7.787,22.738,1751.7,3.71,48,164.571,71.183,official_observed_reference,89b92084667681c53d51874d8c1a8e8c7a6cb304fbb3ba033848d76781cdc08f
2024-07-25,MADUPPATTY,1554.48,1599.59,55.217,161.234,1598.75,52.65,95,0,,official_observed_reference,89b92084667681c53d51874d8c1a8e8c7a6cb304fbb3ba033848d76781cdc08f
2024-07-25,KUTTIADI,737.616,758.037,33.99,42.827,755.904,28.647,84,229.316,222.037,official_observed_reference,89b92084667681c53d51874d8c1a8e8c7a6cb304fbb3ba033848d76781cdc08f
2024-07-25,THARIODE,750.5,775.6,201,253.26,771.6,153.35,76,0,,official_observed_reference,89b92084667681c53d51874d8c1a8e8c7a6cb304fbb3ba033848d76781cdc08f
2024-07-25,ANAYIRANKAL,1188,1207.008,48.968,65.616,1196.48,11.23,23,63.382,22.311,official_observed_reference,89b92084667681c53d51874d8c1a8e8c7a6cb304fbb3ba033848d76781cdc08f
2024-07-25,PONMUDI,678.8,707.745,47.4,63.516,703.7,36.07,76,0,,official_observed_reference,89b92084667681c53d51874d8c1a8e8c7a6cb304fbb3ba033848d76781cdc08f
2024-07-25,NERIAMANGALAM,445,456.59,5.557,4.835,456.45,5.445,98,4.737,2.231,official_observed_reference,89b92084667681c53d51874d8c1a8e8c7a6cb304fbb3ba033848d76781cdc08f
2024-07-25,PORINGAL,405.689,423.976,30.356,10.625,423.6,29,96,10.15,10.15,official_observed_reference,89b92084667681c53d51874d8c1a8e8c7a6cb304fbb3ba033848d76781cdc08f
2024-07-25,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.85,,0,0,,official_observed_reference,89b92084667681c53d51874d8c1a8e8c7a6cb304fbb3ba033848d76781cdc08f
2024-07-25,LOWER PERIYAR,237.74,253,4.55,2.093,253,4.55,100,2.093,2.093,official_observed_reference,89b92084667681c53d51874d8c1a8e8c7a6cb304fbb3ba033848d76781cdc08f
2024-07-25,KAKKAD,181.36,192.63,1.16,0.358,189.7,,0,0,,official_observed_reference,89b92084667681c53d51874d8c1a8e8c7a6cb304fbb3ba033848d76781cdc08f
2024-07-26,IDUKKI,694.944,732.43,1460,2190,718.45,757.597,52,1136.396,1113.668,official_observed_reference,0b3950614fcb10583ce9c13fad20509a97404d073c02c71eaa4488f7fd3deca9
2024-07-26,PAMBA,963.168,986.332,31.001,59.46,965.9,2.1,45,407.936,343.597,official_observed_reference,0b3950614fcb10583ce9c13fad20509a97404d073c02c71eaa4488f7fd3deca9
2024-07-26,KAKKI,908.304,981.456,446.542,856.467,963.29,210.588,0,0,,official_observed_reference,0b3950614fcb10583ce9c13fad20509a97404d073c02c71eaa4488f7fd3deca9
2024-07-26,SHOLAYAR,779.374,811.68,149.23,152.065,802.595,80.149,54,81.671,53.459,official_observed_reference,0b3950614fcb10583ce9c13fad20509a97404d073c02c71eaa4488f7fd3deca9
2024-07-26,IDAMALAYAR,115,169,1017.8,254.45,152.24,567.22,56,141.805,141.805,official_observed_reference,0b3950614fcb10583ce9c13fad20509a97404d073c02c71eaa4488f7fd3deca9
2024-07-26,KUNDALA,1735.836,1758.696,7.787,22.738,1752.25,3.975,51,166.659,72.086,official_observed_reference,0b3950614fcb10583ce9c13fad20509a97404d073c02c71eaa4488f7fd3deca9
2024-07-26,MADUPPATTY,1554.48,1599.59,55.217,161.234,1598.9,53.1,96,0,,official_observed_reference,0b3950614fcb10583ce9c13fad20509a97404d073c02c71eaa4488f7fd3deca9
2024-07-26,KUTTIADI,737.616,758.037,33.99,42.827,756.026,28.952,85,239.025,231.437,official_observed_reference,0b3950614fcb10583ce9c13fad20509a97404d073c02c71eaa4488f7fd3deca9
2024-07-26,THARIODE,750.5,775.6,201,253.26,772.25,160.75,80,0,,official_observed_reference,0b3950614fcb10583ce9c13fad20509a97404d073c02c71eaa4488f7fd3deca9
2024-07-26,ANAYIRANKAL,1188,1207.008,48.968,65.616,1196.7,11.78,24,65.459,23.042,official_observed_reference,0b3950614fcb10583ce9c13fad20509a97404d073c02c71eaa4488f7fd3deca9
2024-07-26,PONMUDI,678.8,707.745,47.4,63.516,704.1,37.07,78,0,,official_observed_reference,0b3950614fcb10583ce9c13fad20509a97404d073c02c71eaa4488f7fd3deca9
2024-07-26,NERIAMANGALAM,445,456.59,5.557,4.835,456.4,5.41,97,4.707,2.217,official_observed_reference,0b3950614fcb10583ce9c13fad20509a97404d073c02c71eaa4488f7fd3deca9
2024-07-26,PORINGAL,405.689,423.976,30.356,10.625,423.1,27.5,91,9.625,9.625,official_observed_reference,0b3950614fcb10583ce9c13fad20509a97404d073c02c71eaa4488f7fd3deca9
2024-07-26,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.6,,0,0,,official_observed_reference,0b3950614fcb10583ce9c13fad20509a97404d073c02c71eaa4488f7fd3deca9
2024-07-26,LOWER PERIYAR,237.74,253,4.55,2.093,252.8,4.45,98,2.047,2.047,official_observed_reference,0b3950614fcb10583ce9c13fad20509a97404d073c02c71eaa4488f7fd3deca9
2024-07-26,KAKKAD,181.36,192.63,1.16,0.358,188.2,,0,0,,official_observed_reference,0b3950614fcb10583ce9c13fad20509a97404d073c02c71eaa4488f7fd3deca9
2024-07-27,IDUKKI,694.944,732.43,1460,2190,718.523,760.54,52,1140.81,1117.994,official_observed_reference,541dabd6c4ef89f62fb135401112f1dffdf571fa0d7b7d6139abf659c1844d06
2024-07-27,PAMBA,963.168,986.332,31.001,59.46,965.8,2.02,45,408.86,344.376,official_observed_reference,541dabd6c4ef89f62fb135401112f1dffdf571fa0d7b7d6139abf659c1844d06
2024-07-27,KAKKI,908.304,981.456,446.542,856.467,963.35,211.15,0,0,,official_observed_reference,541dabd6c4ef89f62fb135401112f1dffdf571fa0d7b7d6139abf659c1844d06
2024-07-27,SHOLAYAR,779.374,811.68,149.23,152.065,802.996,82.782,55,84.355,55.216,official_observed_reference,541dabd6c4ef89f62fb135401112f1dffdf571fa0d7b7d6139abf659c1844d06
2024-07-27,IDAMALAYAR,115,169,1017.8,254.45,152.45,572.075,56,143.019,143.019,official_observed_reference,541dabd6c4ef89f62fb135401112f1dffdf571fa0d7b7d6139abf659c1844d06
2024-07-27,KUNDALA,1735.836,1758.696,7.787,22.738,1752.7,4.2,54,169.068,73.128,official_observed_reference,541dabd6c4ef89f62fb135401112f1dffdf571fa0d7b7d6139abf659c1844d06
2024-07-27,MADUPPATTY,1554.48,1599.59,55.217,161.234,1599.1,53.7,97,0,,official_observed_reference,541dabd6c4ef89f62fb135401112f1dffdf571fa0d7b7d6139abf659c1844d06
2024-07-27,KUTTIADI,737.616,758.037,33.99,42.827,755.965,28.8,85,242.613,234.911,official_observed_reference,541dabd6c4ef89f62fb135401112f1dffdf571fa0d7b7d6139abf659c1844d06
2024-07-27,THARIODE,750.5,775.6,201,253.26,772.5,163.75,81,0,,official_observed_reference,541dabd6c4ef89f62fb135401112f1dffdf571fa0d7b7d6139abf659c1844d06
2024-07-27,ANAYIRANKAL,1188,1207.008,48.968,65.616,1196.85,12.155,25,66.122,23.276,official_observed_reference,541dabd6c4ef89f62fb135401112f1dffdf571fa0d7b7d6139abf659c1844d06
2024-07-27,PONMUDI,678.8,707.745,47.4,63.516,704.15,37.19,78,0,,official_observed_reference,541dabd6c4ef89f62fb135401112f1dffdf571fa0d7b7d6139abf659c1844d06
2024-07-27,NERIAMANGALAM,445,456.59,5.557,4.835,456.4,5.41,97,4.707,2.217,official_observed_reference,541dabd6c4ef89f62fb135401112f1dffdf571fa0d7b7d6139abf659c1844d06
2024-07-27,PORINGAL,405.689,423.976,30.356,10.625,423.1,27.5,91,9.625,9.625,official_observed_reference,541dabd6c4ef89f62fb135401112f1dffdf571fa0d7b7d6139abf659c1844d06
2024-07-27,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.8,,0,0,,official_observed_reference,541dabd6c4ef89f62fb135401112f1dffdf571fa0d7b7d6139abf659c1844d06
2024-07-27,LOWER PERIYAR,237.74,253,4.55,2.093,252.9,4.51,99,2.075,2.075,official_observed_reference,541dabd6c4ef89f62fb135401112f1dffdf571fa0d7b7d6139abf659c1844d06
2024-07-27,KAKKAD,181.36,192.63,1.16,0.358,188.5,,0,0,,official_observed_reference,541dabd6c4ef89f62fb135401112f1dffdf571fa0d7b7d6139abf659c1844d06
2024-07-28,IDUKKI,694.944,732.43,1460,2190,718.798,771.582,53,1157.373,1134.226,official_observed_reference,ba07cd30c5093fa04f1137efdbd14e8497b15a18fbd655810d4cda194d9b0616
